Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,HasMortgage,HasDependents,HasCoSigner,LoanToIncome,EmploymentYears,CreditRisk,Education_high school,Education_master's,Education_phd,EmploymentType_part-time,EmploymentType_self-employed,EmploymentType_unemployed,MaritalStatus_married,MaritalStatus_single,LoanPurpose_business,LoanPurpose_education,LoanPurpose_home,LoanPurpose_other,InterestLevel_medium,InterestLevel_high,DTIBucket_medium,DTIBucket_high,DTIBucket_extreme,Default,prediction,cluster
63,81283,35569,563,75,4,14.18,36,0.63,1,0,1,0.437594577,6.25,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20
62,58712,188494,700,62,1,10.62,24,0.78,1,1,1,3.21048508,5.166666667,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2
61,83911,197434,459,32,3,6.98,60,0.27,1,0,1,2.352897713,2.666666667,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,86648,107086,460,14,3,10.12,60,0.27,1,0,1,1.235873881,1.166666667,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,31
28,70525,18140,349,0,3,8.98,12,0.58,0,0,0,0.257213754,0.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,35
20,132522,202700,367,21,3,16.71,36,0.69,0,1,0,1.529557357,1.75,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,27
43,69217,224431,659,28,3,19.3,36,0.74,0,1,1,3.242425994,2.333333333,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1
59,52974,62162,708,34,3,11.82,12,0.6,0,1,1,1.173443576,2.833333333,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,8
26,121840,192203,652,34,3,7.05,48,0.51,1,0,0,1.577503283,2.833333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16
44,73227,235914,630,15,4,9.37,60,0.59,0,1,0,3.221680528,1.25,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16
39,113735,206968,586,12,1,10.06,48,0.38,1,0,1,1.819738867,1.0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,37
60,149093,168206,605,67,3,2.71,36,0.54,1,1,0,1.128195153,5.583333333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
28,17586,107385,617,17,1,15.95,36,0.24,0,0,1,6.106277721,1.416666667,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,47
57,144144,203054,528,57,4,6.39,12,0.41,0,1,1,1.408688534,4.75,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,35
41,32143,178958,321,55,1,18.1,24,0.8,0,0,0,5.567557478,4.583333333,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,21
32,92904,198343,443,1,3,21.34,36,0.38,0,0,1,2.134924223,0.083333333,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,44
69,69198,57590,835,54,4,14.17,12,0.7,0,0,0,0.832249487,4.5,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43
43,68100,218737,623,101,2,21.12,48,0.21,0,0,1,3.211997063,8.416666667,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7
59,27709,47910,761,66,2,24.6,12,0.79,1,0,1,1.729041106,5.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,49
26,78526,159141,707,96,2,16.09,24,0.71,0,0,0,2.026602654,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2
23,102909,115322,430,22,4,11.17,60,0.8,0,0,1,1.120621131,1.833333333,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,37
30,30214,219120,382,106,3,17.12,36,0.33,1,0,0,7.252267161,8.833333333,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6
20,103488,178584,433,12,3,18.84,36,0.52,0,0,0,1.725649351,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5
66,123315,103211,452,24,3,3.8,36,0.43,1,0,0,0.83697036,2.0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40
45,26473,59617,749,41,2,14.37,24,0.15,1,1,0,2.251992596,3.416666667,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11
23,114898,138415,507,55,2,5.86,48,0.44,1,0,0,1.204677192,4.583333333,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
47,36037,12938,464,85,4,20.3,60,0.54,1,1,0,0.359019896,7.083333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,34
41,17663,122868,650,55,1,21.03,60,0.53,0,0,1,6.9562362,4.583333333,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,10
55,145860,15682,639,2,4,21.3,36,0.53,1,1,1,0.107514055,0.166666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,48
34,105912,238945,386,15,4,23.23,36,0.4,0,0,0,2.256071078,1.25,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,25
39,55345,87702,519,50,2,24.3,36,0.61,1,0,0,1.584641792,4.166666667,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,15
36,46781,183364,302,27,4,20.23,48,0.37,1,0,1,3.919625489,2.25,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,30
25,22157,220522,463,29,1,17.19,48,0.51,1,0,1,9.952701178,2.416666667,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,40
25,96070,182738,809,3,4,11.59,60,0.67,1,0,0,1.902133861,0.25,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,37
47,118404,37239,473,60,1,15.53,12,0.65,1,0,0,0.314507956,5.0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,20
18,127814,235996,428,115,2,7.96,48,0.11,1,1,0,1.846401803,9.583333333,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,35
69,90684,55558,795,7,2,21.26,48,0.33,0,0,1,0.612654934,0.583333333,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,48
65,54771,97903,600,92,4,24.0,48,0.67,0,1,1,1.787497033,7.666666667,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,48
21,112437,50802,515,67,1,15.48,24,0.9,1,0,0,0.451826356,5.583333333,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
40,47688,236987,806,42,3,17.88,36,0.5,1,0,1,4.969531119,3.5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,45
33,118065,119621,583,65,4,5.45,12,0.83,0,0,1,1.013179181,5.416666667,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2
18,115156,210745,538,111,4,6.38,60,0.43,1,0,0,1.83008267,9.25,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,32
63,124724,61768,351,8,3,23.86,36,0.71,1,0,0,0.495237484,0.666666667,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,44
18,138763,142174,520,104,1,24.09,24,0.35,1,0,1,1.024581481,8.666666667,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,23
48,29717,126950,849,29,4,16.79,12,0.65,0,0,1,4.271965542,2.416666667,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,38
20,87850,132904,835,17,1,21.93,36,0.43,0,0,1,1.512851451,1.416666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,25
61,109418,12796,522,15,4,11.65,24,0.13,1,0,1,0.116946024,1.25,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,22
53,112230,45056,849,49,3,20.5,48,0.79,0,1,0,0.401461285,4.083333333,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,33
62,29778,120751,538,25,3,4.37,48,0.58,1,0,0,4.055040634,2.083333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27
34,33909,28870,731,42,3,4.89,12,0.46,0,0,1,0.851396384,3.5,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,47
25,47554,172945,524,68,3,22.6,24,0.44,0,0,1,3.636812886,5.666666667,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,34
53,145192,248960,534,26,3,12.82,24,0.38,1,1,1,1.714695025,2.166666667,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,41
30,88693,137704,401,97,1,16.19,48,0.64,0,0,0,1.552591524,8.083333333,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,40
67,70669,162620,750,89,2,12.76,60,0.65,0,0,0,2.301150434,7.416666667,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,13
29,100913,191997,648,98,1,3.14,60,0.11,0,0,0,1.902599269,8.166666667,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,36
26,57173,92934,375,109,4,13.61,24,0.45,0,0,1,1.625487555,9.083333333,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2
58,19910,88937,423,46,2,23.76,48,0.26,1,1,0,4.466951281,3.833333333,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,24
23,52366,240571,660,15,4,18.87,12,0.88,0,1,1,4.594030478,1.25,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,21
39,19010,145382,505,12,3,10.6,48,0.38,0,0,0,7.647659127,1.0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,20
59,128833,92569,545,66,1,5.16,36,0.79,0,0,0,0.718519323,5.5,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42
68,79089,116422,696,97,4,7.62,12,0.78,1,1,0,1.472037831,8.083333333,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,18
43,120421,154734,490,87,4,17.28,12,0.89,0,1,0,1.284941995,7.25,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22
46,28817,111017,624,25,4,24.69,60,0.67,0,0,1,3.852482909,2.083333333,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,49
58,115191,23010,332,119,4,23.91,24,0.81,0,0,0,0.199755189,9.916666667,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,24
35,25996,121504,707,2,1,2.69,12,0.63,0,1,1,4.673949838,0.166666667,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,9
29,111099,142044,372,55,1,2.68,48,0.67,0,1,1,1.27853536,4.583333333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42
53,135287,220737,613,105,4,9.05,12,0.83,0,1,1,1.631620185,8.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
48,32618,17406,639,96,4,7.78,24,0.88,1,1,1,0.533631737,8.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16
22,125390,184599,475,46,4,21.46,12,0.39,1,0,1,1.47219874,3.833333333,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,24
19,33956,223939,429,101,4,7.49,36,0.58,0,1,0,6.594975851,8.416666667,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20
25,108500,155296,833,6,2,17.23,60,0.44,0,1,1,1.431299539,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,28
24,40373,10037,462,7,3,9.01,36,0.89,1,0,1,0.248606742,0.583333333,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,40
52,44924,166930,442,76,3,12.62,36,0.57,0,0,0,3.715831182,6.333333333,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
62,101959,62122,834,106,2,20.37,12,0.55,0,0,1,0.609284124,8.833333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,48
32,108496,30808,358,32,3,24.24,24,0.78,1,0,1,0.283955169,2.666666667,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,21
34,51454,78557,312,9,3,6.69,48,0.1,0,0,0,1.526742333,0.75,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14
23,84874,111762,774,119,4,3.79,36,0.37,0,1,1,1.31679902,9.916666667,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,37
43,106743,186740,655,57,3,15.36,60,0.5,0,0,0,1.74943556,4.75,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,19
59,28182,134865,659,29,2,21.85,24,0.69,0,1,1,4.785501384,2.416666667,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,33
18,145181,17242,684,39,2,20.12,12,0.38,0,1,1,0.118762097,3.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,7
52,83548,28168,495,29,2,20.29,48,0.46,0,1,1,0.337147508,2.416666667,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,10
47,65625,88628,738,81,4,16.87,36,0.66,1,0,1,1.350521905,6.75,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,27
62,40255,226181,415,54,1,3.58,60,0.3,0,1,1,5.618705751,4.5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,41
60,69794,155795,312,20,4,8.91,24,0.17,0,0,0,2.232211938,1.666666667,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,13
29,75307,201364,308,91,4,21.03,36,0.24,0,1,1,2.673908136,7.583333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,30
22,121056,96815,516,108,1,23.14,48,0.12,1,1,0,0.799753833,9.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,15
31,23146,202609,440,74,4,6.15,60,0.27,1,0,1,8.753521127,6.166666667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
51,90930,6964,519,32,1,22.85,48,0.31,0,1,1,0.076586385,2.666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,29
62,17088,28431,700,29,3,19.78,36,0.43,1,0,0,1.663799157,2.416666667,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,7
25,16235,165960,635,67,2,16.76,12,0.6,1,0,0,10.2223591,5.583333333,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,28
21,141587,210273,430,18,2,9.67,48,0.71,1,1,0,1.485115159,1.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,41
31,123633,167221,474,77,4,4.52,12,0.35,1,0,0,1.352559592,6.416666667,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,40
25,95775,86976,540,16,3,10.68,48,0.33,0,0,0,0.908128426,1.333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,32
60,24568,245814,306,50,1,23.05,60,0.51,0,1,1,10.00545425,4.166666667,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,10
43,100166,180984,831,108,4,23.57,12,0.41,1,1,1,1.806840645,9.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,39
46,140955,156038,596,33,4,19.62,24,0.12,1,1,0,1.107005782,2.75,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,34
59,133456,118956,324,112,3,8.51,24,0.28,1,1,1,0.891349958,9.333333333,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
28,136102,243188,777,38,1,16.13,48,0.76,0,1,0,1.786806954,3.166666667,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,8
42,139008,177336,587,17,2,12.59,36,0.23,1,1,0,1.275725138,1.416666667,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,8
62,21000,58018,672,112,1,13.82,24,0.27,1,0,0,2.762761905,9.333333333,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,43
49,25170,240505,536,43,2,18.22,48,0.41,1,1,1,9.555224474,3.583333333,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,15
31,142283,234790,377,87,3,8.05,24,0.65,1,0,0,1.650162001,7.25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42
32,17571,198220,708,16,4,13.34,36,0.12,0,1,1,11.28108816,1.333333333,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,43
21,81140,145249,815,72,3,15.6,12,0.44,0,0,0,1.790103525,6.0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,37
58,126195,71837,773,100,1,16.85,24,0.87,1,0,0,0.569253932,8.333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28
48,52112,239502,588,50,2,11.6,24,0.84,0,0,0,4.595908812,4.166666667,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3
23,83397,39948,813,51,3,21.32,12,0.5,0,0,0,0.479010036,4.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,33
26,32388,192083,336,35,1,17.59,48,0.69,1,0,0,5.930684204,2.916666667,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,34
60,145572,224288,382,95,3,16.65,24,0.7,0,0,0,1.540735856,7.916666667,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20
22,61309,138169,681,27,4,24.32,12,0.27,1,0,0,2.253649546,2.25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,48
65,54989,53406,834,32,1,21.77,36,0.48,1,1,0,0.971212424,2.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29
26,72474,99458,746,58,2,22.61,48,0.28,0,0,0,1.372326627,4.833333333,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,4
25,98089,28226,709,35,4,9.6,24,0.28,1,0,0,0.287759076,2.916666667,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,36
26,53038,139533,591,81,3,2.01,36,0.57,1,0,1,2.630811871,6.75,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13
59,28787,36916,811,113,4,19.5,48,0.52,1,0,0,1.28238441,9.416666667,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4
54,121215,180604,423,73,1,24.27,12,0.2,0,1,1,1.489947614,6.083333333,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21
29,124915,39216,690,49,2,3.08,36,0.3,1,0,0,0.31394148,4.083333333,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8
18,32681,125288,443,34,4,21.08,12,0.18,0,1,1,3.833664821,2.833333333,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,15
19,34684,113328,671,104,4,22.65,12,0.39,0,0,1,3.267443201,8.666666667,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,21
27,70188,236204,416,2,1,7.33,36,0.58,1,0,1,3.36530461,0.166666667,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,40
49,65739,29105,750,5,1,12.93,48,0.52,1,0,0,0.442735667,0.416666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11
45,98577,144207,530,112,4,13.71,48,0.54,0,0,0,1.46288688,9.333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22
69,22923,129734,411,83,2,14.12,36,0.76,1,1,1,5.659555905,6.916666667,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,41
52,106261,141357,594,88,1,3.95,36,0.74,1,1,0,1.3302811,7.333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
49,41790,213535,591,34,3,24.81,12,0.13,0,0,0,5.109715243,2.833333333,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,15
54,124302,192302,783,72,1,2.43,36,0.47,1,1,1,1.547054754,6.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,13
63,28545,225085,627,82,3,18.88,24,0.39,1,0,1,7.885268874,6.833333333,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,48
35,138593,198179,643,28,1,15.62,36,0.76,0,0,1,1.429935134,2.333333333,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,28
48,69835,230324,464,51,2,12.02,12,0.56,0,0,0,3.29811699,4.25,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32
22,55632,105621,350,36,4,6.57,60,0.77,1,0,0,1.898565574,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,42
53,109051,165585,790,74,2,14.18,36,0.49,1,1,0,1.518417988,6.166666667,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,9
46,147039,49341,300,13,3,23.43,36,0.32,0,0,0,0.335564034,1.083333333,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,10
42,55099,194377,592,64,2,11.99,36,0.68,0,1,0,3.527777274,5.333333333,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,27
47,140428,21912,715,36,2,11.93,24,0.44,1,0,0,0.156037258,3.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,38
55,149669,29230,351,20,4,11.73,60,0.89,1,1,1,0.195297623,1.666666667,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,41
36,104486,236066,697,23,3,13.93,12,0.71,1,1,1,2.259307467,1.916666667,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,27
35,85039,77679,592,42,2,16.25,24,0.5,0,0,0,0.913451475,3.5,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,27
51,83075,85579,790,29,2,10.52,36,0.4,0,0,0,1.030141438,2.416666667,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,28
37,147914,201347,676,50,4,15.91,36,0.39,1,0,0,1.361243696,4.166666667,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,38
64,95550,236934,781,26,1,16.28,36,0.37,1,1,0,2.479686028,2.166666667,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,28
65,43660,212298,613,82,2,22.73,60,0.9,0,0,0,4.86252863,6.833333333,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,39
57,45194,182334,582,22,1,21.66,60,0.42,0,0,0,4.034473603,1.833333333,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,10
57,15844,212696,403,85,1,10.02,24,0.38,1,1,1,13.42438778,7.083333333,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,37
38,145130,81833,695,74,2,19.79,60,0.85,1,1,1,0.563859988,6.166666667,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,21
47,79036,159034,456,49,3,8.24,12,0.37,1,1,1,2.012171669,4.083333333,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,37
54,121707,208193,425,17,3,17.77,12,0.22,1,0,0,1.710608264,1.416666667,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,46
41,25186,240533,670,64,3,18.38,36,0.79,1,1,1,9.550266021,5.333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,39
23,39880,38974,762,28,4,2.07,60,0.89,1,1,0,0.977281846,2.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11
66,60618,227062,622,19,2,7.01,48,0.83,0,0,1,3.74578508,1.583333333,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,16
42,133450,10537,540,79,1,11.81,36,0.43,1,0,0,0.078958411,6.583333333,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
58,132000,114588,744,57,3,21.9,36,0.12,1,1,1,0.868090909,4.75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,33
47,46819,108917,690,12,3,8.77,36,0.66,1,0,0,2.32634187,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16
54,42600,207894,525,35,2,4.31,60,0.22,1,0,0,4.880140845,2.916666667,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40
30,127724,34471,393,74,1,18.91,12,0.69,0,1,0,0.269886631,6.166666667,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,26
69,39349,124720,487,24,2,7.08,48,0.54,0,1,1,3.169584996,2.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,20
35,24579,238289,337,2,3,6.94,60,0.48,0,1,1,9.694820782,0.166666667,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12
30,41015,174885,680,111,4,3.14,12,0.83,1,1,1,4.263927831,9.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
41,46638,12886,338,49,4,23.13,36,0.19,1,0,1,0.276298298,4.083333333,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,10
59,16744,224930,700,55,4,15.2,24,0.38,1,1,1,13.43346871,4.583333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6
60,20575,204045,813,119,3,7.54,12,0.32,1,0,1,9.917132442,9.916666667,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11
20,67954,49123,479,57,4,16.27,36,0.17,1,1,0,0.72288607,4.75,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,22
25,116079,239481,819,20,2,15.71,24,0.86,1,0,1,2.063086346,1.666666667,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,2
47,106530,44954,368,89,3,16.68,12,0.33,0,1,1,0.421984418,7.416666667,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
68,17620,149327,360,12,4,11.64,48,0.68,0,1,1,8.474858116,1.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,41
